Power,Fuel,Cost,Efficiency,Lifetime,Power Code 
[1264619.27616619],[0.],[4.9358873e+09],[1264619.27616619],[10.],"(2, 0, 0, 0, 1, 0, 0)"
[1264619.27616619],[0.],[5.73079735e+09],[1264619.27616619],[10.],"(2, 0, 0, 0, 1, 0, 1)"
[1264619.27616619],[0.],[6.70940871e+09],[1264619.27616619],[10.],"(2, 0, 0, 0, 1, 0, 2)"
[1264619.27616619],[0.],[4.58231609e+09],[1264619.27616619],[10.],"(2, 0, 0, 0, 1, 1, 0)"
[1264619.27616619],[0.],[5.37782225e+09],[1264619.27616619],[10.],"(2, 0, 0, 0, 1, 1, 1)"
[1264619.27616619],[0.],[6.35645054e+09],[1264619.27616619],[10.],"(2, 0, 0, 0, 1, 1, 2)"
[1264619.27616619],[0.],[7.26455487e+10],[1264619.27616619],[10.],"(2, 0, 0, 0, 2, 0, 0)"
[1264619.27616619],[0.],[5.39008442e+10],[1264619.27616619],[10.],"(2, 0, 0, 0, 2, 0, 1)"
[1264619.27616619],[0.],[4.46783863e+10],[1264619.27616619],[10.],"(2, 0, 0, 0, 2, 0, 2)"
[1264619.27616619],[0.],[6.54614106e+10],[1264619.27616619],[10.],"(2, 0, 0, 0, 2, 1, 0)"
[1264619.27616619],[0.],[4.86884615e+10],[1264619.27616619],[10.],"(2, 0, 0, 0, 2, 1, 1)"
[1264619.27616619],[0.],[4.04951059e+10],[1264619.27616619],[10.],"(2, 0, 0, 0, 2, 1, 2)"
[1264619.27616619],[0.],[3.70388032e+09],[1264619.27616619],[10.],"(2, 0, 0, 0, 3, 0, 0)"
[1264619.27616619],[0.],[4.17668096e+09],[1264619.27616619],[10.],"(2, 0, 0, 0, 3, 0, 1)"
[1264619.27616619],[0.],[5.02556365e+09],[1264619.27616619],[10.],"(2, 0, 0, 0, 3, 0, 2)"
[1264619.27616619],[0.],[3.47459231e+09],[1264619.27616619],[10.],"(2, 0, 0, 0, 3, 1, 0)"
[1264619.27616619],[0.],[3.9804829e+09],[1264619.27616619],[10.],"(2, 0, 0, 0, 3, 1, 1)"
[1264619.27616619],[0.],[4.84246932e+09],[1264619.27616619],[10.],"(2, 0, 0, 0, 3, 1, 2)"
[1264729.27616619],[0.],[2.03670922e+10],[1264729.27616619],[10.],"(2, 0, 0, 1, 0, 0, 0)"
[1264729.27616619],[0.],[1.58908786e+10],[1264729.27616619],[10.],"(2, 0, 0, 1, 0, 0, 1)"
[1264729.27616619],[0.],[1.41006113e+10],[1264729.27616619],[10.],"(2, 0, 0, 1, 0, 0, 2)"
[1264729.27616619],[0.],[1.84669287e+10],[1264729.27616619],[10.],"(2, 0, 0, 1, 0, 1, 0)"
[1264729.27616619],[0.],[1.45230551e+10],[1264729.27616619],[10.],"(2, 0, 0, 1, 0, 1, 1)"
[1264729.27616619],[0.],[1.30121255e+10],[1264729.27616619],[10.],"(2, 0, 0, 1, 0, 1, 2)"
[1264729.27616619],[0.],[5.0358873e+09],[1264729.27616619],[10.],"(2, 0, 0, 1, 1, 0, 0)"
[1264729.27616619],[0.],[5.83079735e+09],[1264729.27616619],[10.],"(2, 0, 0, 1, 1, 0, 1)"
[1264729.27616619],[0.],[6.80940871e+09],[1264729.27616619],[10.],"(2, 0, 0, 1, 1, 0, 2)"
[1264729.27616619],[0.],[4.68231609e+09],[1264729.27616619],[10.],"(2, 0, 0, 1, 1, 1, 0)"
[1264729.27616619],[0.],[5.47782225e+09],[1264729.27616619],[10.],"(2, 0, 0, 1, 1, 1, 1)"
[1264729.27616619],[0.],[6.45645054e+09],[1264729.27616619],[10.],"(2, 0, 0, 1, 1, 1, 2)"
[1264729.27616619],[0.],[7.27455487e+10],[1264729.27616619],[10.],"(2, 0, 0, 1, 2, 0, 0)"
[1264729.27616619],[0.],[5.40008442e+10],[1264729.27616619],[10.],"(2, 0, 0, 1, 2, 0, 1)"
[1264729.27616619],[0.],[4.47783863e+10],[1264729.27616619],[10.],"(2, 0, 0, 1, 2, 0, 2)"
[1264729.27616619],[0.],[6.55614106e+10],[1264729.27616619],[10.],"(2, 0, 0, 1, 2, 1, 0)"
[1264729.27616619],[0.],[4.87884615e+10],[1264729.27616619],[10.],"(2, 0, 0, 1, 2, 1, 1)"
[1264729.27616619],[0.],[4.05951059e+10],[1264729.27616619],[10.],"(2, 0, 0, 1, 2, 1, 2)"
[1264729.27616619],[0.],[3.80388032e+09],[1264729.27616619],[10.],"(2, 0, 0, 1, 3, 0, 0)"
[1264729.27616619],[0.],[4.27668096e+09],[1264729.27616619],[10.],"(2, 0, 0, 1, 3, 0, 1)"
[1264729.27616619],[0.],[5.12556365e+09],[1264729.27616619],[10.],"(2, 0, 0, 1, 3, 0, 2)"
[1264729.27616619],[0.],[3.57459231e+09],[1264729.27616619],[10.],"(2, 0, 0, 1, 3, 1, 0)"
[1264729.27616619],[0.],[4.0804829e+09],[1264729.27616619],[10.],"(2, 0, 0, 1, 3, 1, 1)"
[1264729.27616619],[0.],[4.94246932e+09],[1264729.27616619],[10.],"(2, 0, 0, 1, 3, 1, 2)"
[1264619.27616619],[0.],[1.49024082e+10],[1264619.27616619],[10.],"(2, 0, 1, 0, 0, 0, 0)"
[1264619.27616619],[0.],[1.20093044e+10],[1264619.27616619],[10.],"(2, 0, 1, 0, 0, 0, 1)"
[1264619.27616619],[0.],[1.10497511e+10],[1264619.27616619],[10.],"(2, 0, 1, 0, 0, 0, 2)"
[1264619.27616619],[0.],[1.35722937e+10],[1264619.27616619],[10.],"(2, 0, 1, 0, 0, 1, 0)"
[1264619.27616619],[0.],[1.1051828e+10],[1264619.27616619],[10.],"(2, 0, 1, 0, 0, 1, 1)"
[1264619.27616619],[0.],[1.0287811e+10],[1264619.27616619],[10.],"(2, 0, 1, 0, 0, 1, 2)"
[1264619.27616619],[0.],[4.17056474e+09],[1264619.27616619],[10.],"(2, 0, 1, 0, 1, 0, 0)"
[1264619.27616619],[0.],[4.96724754e+09],[1264619.27616619],[10.],"(2, 0, 1, 0, 1, 0, 1)"
[1264619.27616619],[0.],[5.94590923e+09],[1264619.27616619],[10.],"(2, 0, 1, 0, 1, 0, 2)"
[1264619.27616619],[0.],[3.92306489e+09],[1264619.27616619],[10.],"(2, 0, 1, 0, 1, 1, 0)"
[1264619.27616619],[0.],[4.72016498e+09],[1264619.27616619],[10.],"(2, 0, 1, 0, 1, 1, 1)"
[1264619.27616619],[0.],[5.69883851e+09],[1264619.27616619],[10.],"(2, 0, 1, 0, 1, 1, 2)"
[1264619.27616619],[0.],[5.15673277e+10],[1264619.27616619],[10.],"(2, 0, 1, 0, 2, 0, 0)"
[1264619.27616619],[0.],[3.86862804e+10],[1264619.27616619],[10.],"(2, 0, 1, 0, 2, 0, 1)"
[1264619.27616619],[0.],[3.25241935e+10],[1264619.27616619],[10.],"(2, 0, 1, 0, 2, 0, 2)"
[1264619.27616619],[0.],[4.65384311e+10],[1264619.27616619],[10.],"(2, 0, 1, 0, 2, 1, 0)"
[1264619.27616619],[0.],[3.50376125e+10],[1264619.27616619],[10.],"(2, 0, 1, 0, 2, 1, 1)"
[1264619.27616619],[0.],[2.95958973e+10],[1264619.27616619],[10.],"(2, 0, 1, 0, 2, 1, 2)"
[1264619.27616619],[0.],[3.30815985e+09],[1264619.27616619],[10.],"(2, 0, 1, 0, 3, 0, 0)"
[1264619.27616619],[0.],[3.87936607e+09],[1264619.27616619],[10.],"(2, 0, 1, 0, 3, 0, 1)"
[1264619.27616619],[0.],[4.76721769e+09],[1264619.27616619],[10.],"(2, 0, 1, 0, 3, 0, 2)"
[1264619.27616619],[0.],[3.14765824e+09],[1264619.27616619],[10.],"(2, 0, 1, 0, 3, 1, 0)"
[1264619.27616619],[0.],[3.74202743e+09],[1264619.27616619],[10.],"(2, 0, 1, 0, 3, 1, 1)"
[1264619.27616619],[0.],[4.63905165e+09],[1264619.27616619],[10.],"(2, 0, 1, 0, 3, 1, 2)"
[1264729.27616619],[0.],[1.50024082e+10],[1264729.27616619],[10.],"(2, 0, 1, 1, 0, 0, 0)"
[1264729.27616619],[0.],[1.21093044e+10],[1264729.27616619],[10.],"(2, 0, 1, 1, 0, 0, 1)"
[1264729.27616619],[0.],[1.11497511e+10],[1264729.27616619],[10.],"(2, 0, 1, 1, 0, 0, 2)"
[1264729.27616619],[0.],[1.36722937e+10],[1264729.27616619],[10.],"(2, 0, 1, 1, 0, 1, 0)"
[1264729.27616619],[0.],[1.1151828e+10],[1264729.27616619],[10.],"(2, 0, 1, 1, 0, 1, 1)"
[1264729.27616619],[0.],[1.0387811e+10],[1264729.27616619],[10.],"(2, 0, 1, 1, 0, 1, 2)"
[1264729.27616619],[0.],[4.27056474e+09],[1264729.27616619],[10.],"(2, 0, 1, 1, 1, 0, 0)"
[1264729.27616619],[0.],[5.06724754e+09],[1264729.27616619],[10.],"(2, 0, 1, 1, 1, 0, 1)"
[1264729.27616619],[0.],[6.04590923e+09],[1264729.27616619],[10.],"(2, 0, 1, 1, 1, 0, 2)"
[1264729.27616619],[0.],[4.02306489e+09],[1264729.27616619],[10.],"(2, 0, 1, 1, 1, 1, 0)"
[1264729.27616619],[0.],[4.82016498e+09],[1264729.27616619],[10.],"(2, 0, 1, 1, 1, 1, 1)"
[1264729.27616619],[0.],[5.79883851e+09],[1264729.27616619],[10.],"(2, 0, 1, 1, 1, 1, 2)"
[1264729.27616619],[0.],[5.16673277e+10],[1264729.27616619],[10.],"(2, 0, 1, 1, 2, 0, 0)"
[1264729.27616619],[0.],[3.87862804e+10],[1264729.27616619],[10.],"(2, 0, 1, 1, 2, 0, 1)"
[1264729.27616619],[0.],[3.26241935e+10],[1264729.27616619],[10.],"(2, 0, 1, 1, 2, 0, 2)"
[1264729.27616619],[0.],[4.66384311e+10],[1264729.27616619],[10.],"(2, 0, 1, 1, 2, 1, 0)"
[1264729.27616619],[0.],[3.51376125e+10],[1264729.27616619],[10.],"(2, 0, 1, 1, 2, 1, 1)"
[1264729.27616619],[0.],[2.96958973e+10],[1264729.27616619],[10.],"(2, 0, 1, 1, 2, 1, 2)"
[1264729.27616619],[0.],[3.40815985e+09],[1264729.27616619],[10.],"(2, 0, 1, 1, 3, 0, 0)"
[1264729.27616619],[0.],[3.97936607e+09],[1264729.27616619],[10.],"(2, 0, 1, 1, 3, 0, 1)"
[1264729.27616619],[0.],[4.86721769e+09],[1264729.27616619],[10.],"(2, 0, 1, 1, 3, 0, 2)"
[1264729.27616619],[0.],[3.24765824e+09],[1264729.27616619],[10.],"(2, 0, 1, 1, 3, 1, 0)"
[1264729.27616619],[0.],[3.84202743e+09],[1264729.27616619],[10.],"(2, 0, 1, 1, 3, 1, 1)"
[1264729.27616619],[0.],[4.73905165e+09],[1264729.27616619],[10.],"(2, 0, 1, 1, 3, 1, 2)"
[1264619.27616619],[0.],[7.74949611e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 0, 0, 0)"
[1264619.27616619],[0.],[6.96720552e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 0, 0, 1)"
[1264619.27616619],[0.],[7.1152707e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 0, 0, 2)"
[1264619.27616619],[0.],[7.17944706e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 0, 1, 0)"
[1264619.27616619],[0.],[6.55685847e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 0, 1, 1)"
[1264619.27616619],[0.],[6.78872496e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 0, 1, 2)"
[1264619.27616619],[0.],[3.15013464e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 1, 0, 0)"
[1264619.27616619],[0.],[3.94918114e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 1, 0, 1)"
[1264619.27616619],[0.],[4.92790992e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 1, 0, 2)"
[1264619.27616619],[0.],[3.04406328e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 1, 1, 0)"
[1264619.27616619],[0.],[3.84328861e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 1, 1, 1)"
[1264619.27616619],[0.],[4.82202246e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 1, 1, 2)"
[1264619.27616619],[0.],[2.34630331e+10],[1264619.27616619],[10.],"(2, 0, 2, 0, 2, 0, 0)"
[1264619.27616619],[0.],[1.84001952e+10],[1264619.27616619],[10.],"(2, 0, 2, 0, 2, 0, 1)"
[1264619.27616619],[0.],[1.63186032e+10],[1264619.27616619],[10.],"(2, 0, 2, 0, 2, 0, 2)"
[1264619.27616619],[0.],[2.13077916e+10],[1264619.27616619],[10.],"(2, 0, 2, 0, 2, 1, 0)"
[1264619.27616619],[0.],[1.68364804e+10],[1264619.27616619],[10.],"(2, 0, 2, 0, 2, 1, 1)"
[1264619.27616619],[0.],[1.50636191e+10],[1264619.27616619],[10.],"(2, 0, 2, 0, 2, 1, 2)"
[1264619.27616619],[0.],[2.78053255e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 3, 0, 0)"
[1264619.27616619],[0.],[3.48294622e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 3, 0, 1)"
[1264619.27616619],[0.],[4.4227564e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 3, 0, 2)"
[1264619.27616619],[0.],[2.71174614e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 3, 1, 0)"
[1264619.27616619],[0.],[3.42408681e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 3, 1, 1)"
[1264619.27616619],[0.],[4.3678281e+09],[1264619.27616619],[10.],"(2, 0, 2, 0, 3, 1, 2)"
[1264729.27616619],[0.],[7.84949611e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 0, 0, 0)"
[1264729.27616619],[0.],[7.06720552e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 0, 0, 1)"
[1264729.27616619],[0.],[7.2152707e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 0, 0, 2)"
[1264729.27616619],[0.],[7.27944706e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 0, 1, 0)"
[1264729.27616619],[0.],[6.65685847e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 0, 1, 1)"
[1264729.27616619],[0.],[6.88872496e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 0, 1, 2)"
[1264729.27616619],[0.],[3.25013464e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 1, 0, 0)"
[1264729.27616619],[0.],[4.04918114e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 1, 0, 1)"
[1264729.27616619],[0.],[5.02790992e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 1, 0, 2)"
[1264729.27616619],[0.],[3.14406328e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 1, 1, 0)"
[1264729.27616619],[0.],[3.94328861e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 1, 1, 1)"
[1264729.27616619],[0.],[4.92202246e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 1, 1, 2)"
[1264729.27616619],[0.],[2.35630331e+10],[1264729.27616619],[10.],"(2, 0, 2, 1, 2, 0, 0)"
[1264729.27616619],[0.],[1.85001952e+10],[1264729.27616619],[10.],"(2, 0, 2, 1, 2, 0, 1)"
[1264729.27616619],[0.],[1.64186032e+10],[1264729.27616619],[10.],"(2, 0, 2, 1, 2, 0, 2)"
[1264729.27616619],[0.],[2.14077916e+10],[1264729.27616619],[10.],"(2, 0, 2, 1, 2, 1, 0)"
[1264729.27616619],[0.],[1.69364804e+10],[1264729.27616619],[10.],"(2, 0, 2, 1, 2, 1, 1)"
[1264729.27616619],[0.],[1.51636191e+10],[1264729.27616619],[10.],"(2, 0, 2, 1, 2, 1, 2)"
[1264729.27616619],[0.],[2.88053255e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 3, 0, 0)"
[1264729.27616619],[0.],[3.58294622e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 3, 0, 1)"
[1264729.27616619],[0.],[4.5227564e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 3, 0, 2)"
[1264729.27616619],[0.],[2.81174614e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 3, 1, 0)"
[1264729.27616619],[0.],[3.52408681e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 3, 1, 1)"
[1264729.27616619],[0.],[4.4678281e+09],[1264729.27616619],[10.],"(2, 0, 2, 1, 3, 1, 2)"
[1264619.27616619],[0.],[2.38481207e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 0, 0, 0)"
[1264619.27616619],[0.],[3.18563133e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 0, 0, 1)"
[1264619.27616619],[0.],[4.16441043e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 0, 0, 2)"
[1264619.27616619],[0.],[2.38481207e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 0, 1, 0)"
[1264619.27616619],[0.],[3.18563133e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 0, 1, 1)"
[1264619.27616619],[0.],[4.16441043e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 0, 1, 2)"
[1264619.27616619],[0.],[2.38481207e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 1, 0, 0)"
[1264619.27616619],[0.],[3.18563133e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 1, 0, 1)"
[1264619.27616619],[0.],[4.16441043e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 1, 0, 2)"
[1264619.27616619],[0.],[2.38481207e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 1, 1, 0)"
[1264619.27616619],[0.],[3.18563133e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 1, 1, 1)"
[1264619.27616619],[0.],[4.16441043e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 1, 1, 2)"
[1264619.27616619],[0.],[2.38481207e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 2, 0, 0)"
[1264619.27616619],[0.],[3.18563133e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 2, 0, 1)"
[1264619.27616619],[0.],[4.16441043e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 2, 0, 2)"
[1264619.27616619],[0.],[2.38481207e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 2, 1, 0)"
[1264619.27616619],[0.],[3.18563133e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 2, 1, 1)"
[1264619.27616619],[0.],[4.16441043e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 2, 1, 2)"
[1264619.27616619],[0.],[2.38481207e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 3, 0, 0)"
[1264619.27616619],[0.],[3.18563133e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 3, 0, 1)"
[1264619.27616619],[0.],[4.16441043e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 3, 0, 2)"
[1264619.27616619],[0.],[2.38481207e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 3, 1, 0)"
[1264619.27616619],[0.],[3.18563133e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 3, 1, 1)"
[1264619.27616619],[0.],[4.16441043e+09],[1264619.27616619],[10.],"(2, 0, 3, 0, 3, 1, 2)"
[1264729.27616619],[0.],[2.48481207e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 0, 0, 0)"
[1264729.27616619],[0.],[3.28563133e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 0, 0, 1)"
[1264729.27616619],[0.],[4.26441043e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 0, 0, 2)"
[1264729.27616619],[0.],[2.48481207e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 0, 1, 0)"
[1264729.27616619],[0.],[3.28563133e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 0, 1, 1)"
[1264729.27616619],[0.],[4.26441043e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 0, 1, 2)"
[1264729.27616619],[0.],[2.48481207e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 1, 0, 0)"
[1264729.27616619],[0.],[3.28563133e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 1, 0, 1)"
[1264729.27616619],[0.],[4.26441043e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 1, 0, 2)"
[1264729.27616619],[0.],[2.48481207e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 1, 1, 0)"
[1264729.27616619],[0.],[3.28563133e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 1, 1, 1)"
[1264729.27616619],[0.],[4.26441043e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 1, 1, 2)"
[1264729.27616619],[0.],[2.48481207e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 2, 0, 0)"
[1264729.27616619],[0.],[3.28563133e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 2, 0, 1)"
[1264729.27616619],[0.],[4.26441043e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 2, 0, 2)"
[1264729.27616619],[0.],[2.48481207e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 2, 1, 0)"
[1264729.27616619],[0.],[3.28563133e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 2, 1, 1)"
[1264729.27616619],[0.],[4.26441043e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 2, 1, 2)"
[1264729.27616619],[0.],[2.48481207e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 3, 0, 0)"
[1264729.27616619],[0.],[3.28563133e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 3, 0, 1)"
[1264729.27616619],[0.],[4.26441043e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 3, 0, 2)"
[1264729.27616619],[0.],[2.48481207e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 3, 1, 0)"
[1264729.27616619],[0.],[3.28563133e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 3, 1, 1)"
[1264729.27616619],[0.],[4.26441043e+09],[1264729.27616619],[10.],"(2, 0, 3, 1, 3, 1, 2)"
[1264619.27616619],[0.],[2.02628214e+10],[1264619.27616619],[10.],"(2, 1, 0, 0, 0, 0, 0)"
[1264619.27616619],[0.],[1.57866078e+10],[1264619.27616619],[10.],"(2, 1, 0, 0, 0, 0, 1)"
[1264619.27616619],[0.],[1.39963406e+10],[1264619.27616619],[10.],"(2, 1, 0, 0, 0, 0, 2)"
[1264619.27616619],[0.],[1.83626579e+10],[1264619.27616619],[10.],"(2, 1, 0, 0, 0, 1, 0)"
[1264619.27616619],[0.],[1.44187844e+10],[1264619.27616619],[10.],"(2, 1, 0, 0, 0, 1, 1)"
[1264619.27616619],[0.],[1.29078548e+10],[1264619.27616619],[10.],"(2, 1, 0, 0, 0, 1, 2)"
[1264619.27616619],[0.],[4.93161654e+09],[1264619.27616619],[10.],"(2, 1, 0, 0, 1, 0, 0)"
[1264619.27616619],[0.],[5.72652659e+09],[1264619.27616619],[10.],"(2, 1, 0, 0, 1, 0, 1)"
[1264619.27616619],[0.],[6.70513795e+09],[1264619.27616619],[10.],"(2, 1, 0, 0, 1, 0, 2)"
[1264619.27616619],[0.],[4.57804534e+09],[1264619.27616619],[10.],"(2, 1, 0, 0, 1, 1, 0)"
[1264619.27616619],[0.],[5.37355149e+09],[1264619.27616619],[10.],"(2, 1, 0, 0, 1, 1, 1)"
[1264619.27616619],[0.],[6.35217978e+09],[1264619.27616619],[10.],"(2, 1, 0, 0, 1, 1, 2)"
[1264619.27616619],[0.],[7.26412779e+10],[1264619.27616619],[10.],"(2, 1, 0, 0, 2, 0, 0)"
[1264619.27616619],[0.],[5.38965735e+10],[1264619.27616619],[10.],"(2, 1, 0, 0, 2, 0, 1)"
[1264619.27616619],[0.],[4.46741155e+10],[1264619.27616619],[10.],"(2, 1, 0, 0, 2, 0, 2)"
[1264619.27616619],[0.],[6.54571399e+10],[1264619.27616619],[10.],"(2, 1, 0, 0, 2, 1, 0)"
[1264619.27616619],[0.],[4.86841908e+10],[1264619.27616619],[10.],"(2, 1, 0, 0, 2, 1, 1)"
[1264619.27616619],[0.],[4.04908351e+10],[1264619.27616619],[10.],"(2, 1, 0, 0, 2, 1, 2)"
[1264619.27616619],[0.],[3.69960956e+09],[1264619.27616619],[10.],"(2, 1, 0, 0, 3, 0, 0)"
[1264619.27616619],[0.],[4.1724102e+09],[1264619.27616619],[10.],"(2, 1, 0, 0, 3, 0, 1)"
[1264619.27616619],[0.],[5.02129289e+09],[1264619.27616619],[10.],"(2, 1, 0, 0, 3, 0, 2)"
[1264619.27616619],[0.],[3.47032155e+09],[1264619.27616619],[10.],"(2, 1, 0, 0, 3, 1, 0)"
[1264619.27616619],[0.],[3.97621214e+09],[1264619.27616619],[10.],"(2, 1, 0, 0, 3, 1, 1)"
[1264619.27616619],[0.],[4.83819856e+09],[1264619.27616619],[10.],"(2, 1, 0, 0, 3, 1, 2)"
[1264729.27616619],[0.],[2.03628214e+10],[1264729.27616619],[10.],"(2, 1, 0, 1, 0, 0, 0)"
[1264729.27616619],[0.],[1.58866078e+10],[1264729.27616619],[10.],"(2, 1, 0, 1, 0, 0, 1)"
[1264729.27616619],[0.],[1.40963406e+10],[1264729.27616619],[10.],"(2, 1, 0, 1, 0, 0, 2)"
[1264729.27616619],[0.],[1.84626579e+10],[1264729.27616619],[10.],"(2, 1, 0, 1, 0, 1, 0)"
[1264729.27616619],[0.],[1.45187844e+10],[1264729.27616619],[10.],"(2, 1, 0, 1, 0, 1, 1)"
[1264729.27616619],[0.],[1.30078548e+10],[1264729.27616619],[10.],"(2, 1, 0, 1, 0, 1, 2)"
[1264729.27616619],[0.],[5.03161654e+09],[1264729.27616619],[10.],"(2, 1, 0, 1, 1, 0, 0)"
[1264729.27616619],[0.],[5.82652659e+09],[1264729.27616619],[10.],"(2, 1, 0, 1, 1, 0, 1)"
[1264729.27616619],[0.],[6.80513795e+09],[1264729.27616619],[10.],"(2, 1, 0, 1, 1, 0, 2)"
[1264729.27616619],[0.],[4.67804534e+09],[1264729.27616619],[10.],"(2, 1, 0, 1, 1, 1, 0)"
[1264729.27616619],[0.],[5.47355149e+09],[1264729.27616619],[10.],"(2, 1, 0, 1, 1, 1, 1)"
[1264729.27616619],[0.],[6.45217978e+09],[1264729.27616619],[10.],"(2, 1, 0, 1, 1, 1, 2)"
[1264729.27616619],[0.],[7.27412779e+10],[1264729.27616619],[10.],"(2, 1, 0, 1, 2, 0, 0)"
[1264729.27616619],[0.],[5.39965735e+10],[1264729.27616619],[10.],"(2, 1, 0, 1, 2, 0, 1)"
[1264729.27616619],[0.],[4.47741155e+10],[1264729.27616619],[10.],"(2, 1, 0, 1, 2, 0, 2)"
[1264729.27616619],[0.],[6.55571399e+10],[1264729.27616619],[10.],"(2, 1, 0, 1, 2, 1, 0)"
[1264729.27616619],[0.],[4.87841908e+10],[1264729.27616619],[10.],"(2, 1, 0, 1, 2, 1, 1)"
[1264729.27616619],[0.],[4.05908351e+10],[1264729.27616619],[10.],"(2, 1, 0, 1, 2, 1, 2)"
[1264729.27616619],[0.],[3.79960956e+09],[1264729.27616619],[10.],"(2, 1, 0, 1, 3, 0, 0)"
[1264729.27616619],[0.],[4.2724102e+09],[1264729.27616619],[10.],"(2, 1, 0, 1, 3, 0, 1)"
[1264729.27616619],[0.],[5.12129289e+09],[1264729.27616619],[10.],"(2, 1, 0, 1, 3, 0, 2)"
[1264729.27616619],[0.],[3.57032155e+09],[1264729.27616619],[10.],"(2, 1, 0, 1, 3, 1, 0)"
